name,price,type,max_motherboard_form_factor,color,included_psu_wattage,has_included_psu,side_panel,external_volume,internal_35_bays,price_available,brand
Antec Performance 1 FT ARGB,,ATX Full Tower,ATX,Black / Gray,,False,Tempered Glass,62.7,2,False,Antec
Cooler Master CMP 320,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,38.6,2,False,Cooler Master
Fractal Design Torrent,,ATX Mid Tower,ATX,Gray,,False,Tinted Tempered Glass,69.8,2,False,Fractal Design
Lian Li PC-D8000,,ATX Full Tower,ATX,Black,,False,Solid,144.9,20,False,Lian Li
HP Omen X,,MicroATX Desktop,Micro ATX,Black / Red,,False,Solid,,0,False,Desconocida
Cooler Master MasterBox Q300L TUF Gaming Edition,,MicroATX Mini Tower,Micro ATX,Black / Gold,,False,Acrylic,33.6,1,False,Cooler Master
GAMDIAS TALOS E3 MESH ELITE,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,48.6,2,False,GAMDIAS
Cooler Master Elite 300 Steel,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,35.8,2,False,Cooler Master
Thermaltake The Tower 200,2099.6,Mini ITX Tower,Mini ITX,Turquoise,,False,Tempered Glass,45.1,2,True,Thermaltake
darkFlash L280,2519.79,ATX Mid Tower,ATX,Black,,False,Tempered Glass,54.6,2,True,darkFlash
Antec Dark League DF800 FLUX,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False,Antec
Thermaltake View 270,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,47.6,2,False,Thermaltake
Xilence Xilent Breeze,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,44.5,2,False,Xilence
CiT DS360,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,52.1,0,False,CiT
Fractal Design Torrent Compact RGB,,ATX Mid Tower,ATX,White,,False,Tempered Glass,46.7,1,False,Fractal Design
Cooler Master MasterBox MB511 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Cooler Master
Corsair Graphite Series 780T,,ATX Full Tower,ATX,Black / White,,False,Acrylic,109.9,6,False,Corsair
Corsair Crystal 570X RGB,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,57.5,2,False,Corsair
Cooler Master MasterBox MB530P,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Cooler Master
Montech HS02,1918.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,55.3,2,True,Montech
Streacom DA2 V2,5180.0,Mini ITX Desktop,Mini ITX,Black,,False,Solid,17.5,0,True,Streacom
Silverstone SUGO 15,3201.6,Mini ITX Desktop,Mini ITX,Silver,,False,Solid,19.1,0,True,SilverStone
SHARKOON REV300,,ATX Full Tower,ATX,Black,,False,Tempered Glass,65.6,4,False,SHARKOON
Vetroo AL800,1299.6,ATX Mid Tower,ATX,White,,False,Tempered Glass,46.4,2,True,Vetroo
Silverstone ML04B,2322.0,HTPC,Mini ITX,Black,,False,Solid,16.0,2,True,SilverStone
Corsair iCUE 5000T RGB,4799.8,ATX Mid Tower,ATX,White / Gray,,False,Tempered Glass,74.5,2,True,Corsair
Cooler Master MasterFrame 700,3839.8,ATX Full Tower,ATX,Black,,False,Tempered Glass,,4,True,Cooler Master
Corsair 2500X Satin,3199.8,MicroATX Mini Tower,Micro ATX,White / Gray,,False,Tempered Glass,54.8,2,True,Corsair
Fractal Design Core 2300,,ATX Mid Tower,ATX,Black,,False,Solid,37.8,3,False,Fractal Design
Phanteks Eclipse P600S,,ATX Mid Tower,ATX,Gray / Black,,False,Tinted Tempered Glass,,4,False,Phanteks
Deepcool MATREXX 70 ADD-RGB 3F,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,54.2,2,False,DeepCool
NZXT Phantom,,ATX Full Tower,ATX,White / Black,,False,Solid,74.3,7,False,NZXT
Topower TP-3030BB-450,,MicroATX Mini Tower,Micro ATX,Black,450.0,True,Solid,25.3,4,False,Topower
SHARKOON VS4-W,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,,3,False,SHARKOON
MSI MAG SHIELD M301,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,25.0,1,False,MSI
Aerocool Viewport Mini V2,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,35.0,1,False,Aerocool
Vetroo M05,1299.6,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,36.3,2,True,Vetroo
Thermaltake CTE E550,3339.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,77.4,3,True,Thermaltake
MagniumGear Neo V2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,38.3,2,False,MagniumGear
Silverstone ML09,2208.6,HTPC,Mini ITX,Black,,False,Solid,,0,True,SilverStone
Cougar Duoface Pro RGB,,ATX Mid Tower,ATX,White,,False,Tempered Glass,55.4,2,False,Cougar
Gigabyte C301 GLASS V2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.6,2,False,Gigabyte
Jonsbo T8 PLUS,,Mini ITX Desktop,Mini ITX,Black,,False,Tempered Glass,12.5,0,False,Jonsbo
Cooler Master MasterBox MB511,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,2,False,Cooler Master
Corsair Obsidian Series 500D Premium,,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,59.4,2,False,Corsair
Antec CX300M RGB,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,41.1,2,False,Antec
Cougar Archon 2 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,37.5,2,False,Cougar
HYTE Y60 Ouro Kronii,5600.0,ATX Mid Tower,ATX,White / Gold,,False,Tempered Glass,60.0,2,True,HYTE
Thermaltake CTE E550,3399.0,ATX Mid Tower,ATX,Green / Black,,False,Tempered Glass,77.4,3,True,Thermaltake
CiT S8i,,MicroATX Desktop,Micro ATX,Black,,False,Solid,8.6,1,False,CiT
MSI MPG Sekira 100R,,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,42.9,2,False,MSI
DAN Cases A4-SFXv4.1,,Mini ITX Desktop,Mini ITX,Silver,,False,Solid,7.5,0,False,DAN Cases
Corsair Graphite Series 600T,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,79.3,6,False,Corsair
Corsair SPEC-OMEGA RGB,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,3,False,Corsair
Chieftec CI-01B-OP,3697.6,MicroATX Desktop,Micro ATX,Black,,False,Solid,33.6,2,True,Chieftec
In Win A3,1391.2,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,29.9,2,True,In Win
MSI MAG VAMPIRIC 300R MIDNIGHT GREEN,,ATX Mid Tower,ATX,Green,,False,Tempered Glass,54.1,2,False,MSI
KOLINK Stronghold M,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,28.5,2,False,KOLINK
Aerocool CS-109-G,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,23.7,2,False,Aerocool
MagniumGear NEO QUBE 2,,ATX Mid Tower,ATX,White,,False,Tempered Glass,55.9,2,False,MagniumGear
be quiet! Silent Base 802,,ATX Mid Tower,ATX,White,,False,Solid,83.8,3,False,be quiet!
Thermaltake CTE T500 Air,,ATX Full Tower,ATX,Black,,False,Tempered Glass,87.3,4,False,Thermaltake
Thermaltake Level 20 MT,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.7,2,False,Thermaltake
Cooler Master Elite 100,,MicroATX Slim,Micro ATX,Black,150.0,True,Solid,5.6,2,False,Cooler Master
NZXT Phantom 410,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,58.5,6,False,NZXT
NZXT S340,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,38.4,3,False,NZXT
Thermaltake Level 20 XT,,ATX Desktop,ATX,Black / Silver,,False,Tempered Glass,126.4,6,False,Thermaltake
Aerocool Cylon Mini,,MicroATX Mini Tower,Micro ATX,Black,,False,Acrylic,,2,False,Aerocool
Cooler Master MasterBox Pro 5 ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.0,2,False,Cooler Master
Corsair 480T,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.4,0,False,Corsair
SHARKOON QB ONE,3195.2,Mini ITX Desktop,Mini ITX,Black,,False,Mesh,14.9,2,True,SHARKOON
Antec Performance 1 FT,6117.4,ATX Full Tower,ATX,White,,False,Tempered Glass,62.7,2,True,Antec
MagniumGear Neo Micro V2,,MicroATX Mid Tower,Micro ATX,Silver / Black,,False,Tempered Glass,,2,False,MagniumGear
SHARKOON MK6 RGB,,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,43.6,2,False,SHARKOON
Thermaltake Core P6,3758.0,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,76.4,4,True,Thermaltake
Fractal Design Meshify 2 Lite,9323.0,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,61.7,2,True,Fractal Design
Fractal Design Epoch RGB,2599.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,45.1,2,True,Fractal Design
be quiet! Pure Base 500,,ATX Mid Tower,ATX,Gray,,False,Tempered Glass,46.0,2,False,be quiet!
Corsair 6500X,3999.8,ATX Mid Tower,ATX,White / Gray,,False,Tempered Glass,78.3,2,True,Corsair
Phanteks Eclipse P200A DRGB,,Mini ITX Tower,Mini ITX,Black,,False,Tempered Glass,29.9,0,False,Phanteks
Fractal Design Define 7,,ATX Mid Tower,ATX,White,,False,Tempered Glass,62.4,6,False,Fractal Design
Corsair Carbide Series 300R,,ATX Mid Tower,ATX,Black,,False,Solid,45.7,4,False,Corsair
Corsair Vengeance C70,,ATX Mid Tower,ATX,Black,,False,Acrylic,61.4,6,False,Corsair
Fractal Design Node 605,,HTPC,Mini ITX,Black,,False,Solid,25.5,4,False,Fractal Design
Corsair Carbide Series 270R,,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,False,Corsair
Silverstone SETA A2,3999.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,68.7,11,True,SilverStone
HYTE Watson Amelia Y40,5599.8,ATX Mid Tower,ATX,Gold / Black,,False,Tempered Glass,49.7,1,True,HYTE
SHARKOON VS9,,ATX Mid Tower,ATX,Black,,False,Solid,42.1,2,False,SHARKOON
Deepcool CH780,,ATX Full Tower,ATX,White,,False,Tempered Glass,72.7,2,False,DeepCool
Jonsbo U4 Mini,,MicroATX Desktop,Micro ATX,Black,,False,Tempered Glass,37.6,1,False,Jonsbo
NZXT H7 Elite (2022),3999.8,ATX Mid Tower,ATX,,,False,Tempered Glass,55.8,2,True,NZXT
KOLINK STRONGHOLD,,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,,3,False,KOLINK
Fractal Design Define 7 XL Light,,ATX Full Tower,ATX,Black,,False,Tempered Glass,82.0,6,False,Fractal Design
Fractal Design Define Mini C TG,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,36.9,2,False,Fractal Design
NZXT S340,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,38.4,3,False,NZXT
Cougar PANZER MAX-G,,ATX Full Tower,ATX,Black,,False,Tempered Glass,90.5,2,False,Cougar
MUSETEX ‎TW8-S6 Mesh,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,39.5,2,False,MUSETEX
Streacom DA6,2780.0,Mini ITX Test Bench,Mini ITX,Silver,,False,Solid,19.9,4,True,Streacom
Antec NX100,,ATX Mid Tower,ATX,Black / Gray,,False,Acrylic,37.7,2,False,Antec
Antec P20C ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.6,2,False,Antec
Mars Gaming MCZW,,MicroATX Mid Tower,Micro ATX,White / Black,,False,Tempered Glass,,1,False,Mars Gaming
Thermaltake Ceres 300 TG ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.9,1,False,Thermaltake
Deepcool CH510 MESH DIGITAL,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,49.2,2,False,DeepCool
Deepcool CH560,,ATX Mid Tower,ATX,White,,False,Tempered Glass,49.6,2,False,DeepCool
Jonsbo D30,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,26.6,1,False,Jonsbo
Zalman Z10 PLUS,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,51.6,2,False,Zalman
Phanteks Evolv X,,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,64.9,4,False,Phanteks
Cooler Master Elite 430,,ATX Mid Tower,ATX,Black,,False,Acrylic,39.5,5,False,Cooler Master
Raidmax Simplex ATX-618B,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,43.4,5,False,Raidmax
Cooler Master Storm Trooper,,ATX Full Tower,ATX,Black,,False,Solid,87.7,8,False,Cooler Master
NZXT H500i,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.3,3,False,NZXT
NZXT H7,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,55.8,2,False,NZXT
Aerocool Dryft Mini V2,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,47.0,1,False,Aerocool
FormD T1 V2.1 Aluminum Coated,,Mini ITX Desktop,Mini ITX,Silver,,False,Mesh,,0,False,FormD
Montech HS01,1798.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,55.3,2,True,Montech
Azza Pyramid Mesh,8399.79,ATX Mid Tower,ATX,Silver / Black,,False,Mesh,140.5,1,True,Azza
HYTE Mori Calliope Y40,6999.8,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,49.7,1,True,HYTE
Zalman M2 Mini Silver,,Mini ITX Desktop,Mini ITX,Silver / Black,,False,Tempered Glass,11.6,0,False,Zalman
Azza Legionaire 470,2199.79,ATX Mid Tower,ATX,Black,,False,Mesh,46.8,2,True,Azza
SHARKOON TG6 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False,SHARKOON
Corsair Carbide Series Air 240,,MicroATX Mid Tower,Micro ATX,Black,,False,Acrylic,32.8,3,False,Corsair
Cooler Master MasterBox Lite 5 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.7,2,False,Cooler Master
In Win A5,2100.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,34.9,2,True,In Win
Thermaltake Tower 900 Snow Edition,,ATX Full Tower,ATX,White,,False,Tempered Glass,153.6,6,False,Thermaltake
ADATA XPG Battlecruiser II,3599.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,62.6,5,True,XPG
Silverstone ML08,2724.4,HTPC,Mini ITX,Black,,False,Acrylic,,0,True,SilverStone
KOLINK Citadel Mesh RGB,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,34.5,2,False,KOLINK
be quiet! Silent Base 601,3687.0,ATX Mid Tower,ATX,Black / Silver,,False,Tempered Glass,,3,True,be quiet!
Cougar MX410 MESH-G RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,36.3,2,False,Cougar
Fractal Design Node 202,,HTPC,Mini ITX,Black,450.0,True,Solid,11.0,0,False,Fractal Design
Corsair 5000D,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,66.2,2,False,Corsair
Corsair Carbide Series SPEC-03,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,36.1,3,False,Corsair
NOX Hummer MC,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,43.6,2,False,NOX
YEYIAN Armageddon 2200,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,44.0,2,False,YEYIAN
SSUPD Meshroom S V2,,MicroATX Mini Tower,Micro ATX,White,,False,Mesh,14.9,2,False,SSUPD
be quiet! Pure Base 501 Airflow,2298.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,48.1,2,True,be quiet!
GAMDIAS MARS E2,1599.8,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,,2,True,GAMDIAS
Mars Gaming MC-MPRO,,MicroATX Mini Tower,Micro ATX,,,False,Tempered Glass,29.9,2,False,Mars Gaming
CiT MTX-008B,,Mini ITX Desktop,Mini ITX,Black,300.0,True,Solid,8.6,1,False,CiT
Asus TUF Gaming GT502 Plus,,ATX Mid Tower,ATX,White,,False,Tempered Glass,57.2,4,False,ASUS
Thermaltake Core P1,,Mini ITX Tower,Mini ITX,Black,,False,Tempered Glass,53.2,1,False,Thermaltake
Thermaltake The Tower 200,,Mini ITX Tower,Mini ITX,Pink,,False,Tempered Glass,45.1,2,False,Thermaltake
In Win 101,,ATX Mid Tower,ATX,White,,False,Tempered Glass,48.3,2,False,In Win
GameMax White Diamond ARGB,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,2,False,GameMax
Cooler Master MasterBox NR200P,,Mini ITX Desktop,Mini ITX,Pink / White,,False,Tempered Glass,20.3,2,False,Cooler Master
MSI MPG GUNGNIR 120R,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.5,2,False,MSI
Thermaltake Ceres 350 MX,2899.6,ATX Mid Tower,ATX,Green / Black,,False,Tempered Glass,52.5,1,True,Thermaltake
Antec ISK 110 VESA U3,10744.0,Mini ITX Desktop,Mini ITX,Black,90.0,True,Solid,4.1,0,True,Antec
Cougar Duoface RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.6,2,False,Cougar
KOLINK Void Rift,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,38.8,2,False,KOLINK
Corsair FRAME 5000D RS ARGB,,ATX Mid Tower,ATX,White,,False,Tempered Glass,75.3,2,False,Corsair
Cooler Master Silencio S400,7139.6,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,,4,True,Cooler Master
Mars Gaming MCM,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,20.5,2,False,Mars Gaming
SHARKOON PURE STEEL RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False,SHARKOON
Thermaltake Core W100,,ATX Full Tower,ATX,Black,,False,Acrylic,,10,False,Thermaltake
Cougar Conquer 2,,ATX Mid Tower,ATX,Black / Orange,,False,Tempered Glass,172.8,2,False,Cougar
Thermaltake Core P6,,ATX Mid Tower,ATX,Green / Black,,False,Tempered Glass,76.4,4,False,Thermaltake
NZXT H210,,Mini ITX Tower,Mini ITX,Black / Red,,False,Tempered Glass,27.3,1,False,NZXT
Corsair Obsidian Series 800D,,ATX Full Tower,ATX,Black,,False,Acrylic,84.6,2,False,Corsair
Raidmax Cyclone,,ATX Mid Tower,ATX,Black / Red,,False,Solid,34.1,5,False,Raidmax
Cooler Master Cosmos II,,ATX Full Tower,ATX,Black,,False,Solid,160.8,13,False,Cooler Master
Cooler Master MasterBox 5,,ATX Mid Tower,ATX,Black,,False,Acrylic,52.2,2,False,Cooler Master
Phanteks ECLIPSE G500A Performance,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,61.8,2,False,Phanteks
GALAX REV-05,,ATX Full Tower,ATX,White,,False,Tempered Glass,39.5,2,False,GALAX
MagniumGear Neo Air 2,,ATX Mid Tower,ATX,Black / Brown,,False,Tempered Glass,41.9,2,False,MagniumGear
Aerocool Cipher,3720.0,ATX Mid Tower,ATX,Black,,False,Solid,48.2,12,True,Aerocool
Mars Gaming MC-CORE,2076.0,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,14.6,3,True,Mars Gaming
Azza Elise,1399.6,MicroATX Mid Tower,Micro ATX,Black / Pink,,False,Tempered Glass,34.4,2,True,Azza
Thermaltake CTE T500,3099.6,ATX Full Tower,ATX,Black,,False,Tempered Glass,87.3,4,True,Thermaltake
KOLINK Inspire K12 ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,35.0,2,False,KOLINK
Streacom DA6 XL,,Mini ITX Test Bench,Mini ITX,Black / Silver,,False,Solid,21.5,4,False,Streacom
SSUPD Meshroom D,,Mini ITX Desktop,Mini ITX,White,,False,Mesh,15.0,3,False,SSUPD
Fractal Design Define XL R2,,ATX Full Tower,ATX,Black,,False,Solid,72.1,8,False,Fractal Design
Jonsbo D400,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,59.9,2,False,Jonsbo
Thermaltake The Tower 500,,ATX Mid Tower,ATX,White,,False,Tempered Glass,93.9,8,False,Thermaltake
Cougar Uniface,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.9,2,False,Cougar
NOX Hummer ASTRA,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,54.7,2,False,NOX
Cooler Master Storm Enforcer,,ATX Mid Tower,ATX,Black,,False,Acrylic,57.5,6,False,Cooler Master
Phanteks Eclipse P300,,ATX Mid Tower,ATX,,,False,Tinted Tempered Glass,36.0,2,False,Phanteks
Silverstone TJ08B-E,3119.4,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,30.2,4,True,SilverStone
Silverstone CS380,5064.0,ATX Mid Tower,ATX,Black,,False,Solid,45.0,8,True,SilverStone
Silverstone FARA H1M,1457.8,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,30.1,2,True,SilverStone
Montech HS01 PRO,2298.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,55.3,2,True,Montech
Geometric Future M4 King Arthur,,ATX Mid Tower,ATX,Black / Yellow,,False,Tempered Glass,37.9,2,False,Geometric Future
darkFlash J11,1599.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,38.7,2,True,darkFlash
KOLINK UNITY PEAK ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.0,2,False,KOLINK
Fractal Design Meshify 2 Compact TG Light Tint,,ATX Mid Tower,ATX,Gray / Black,,False,Tempered Glass,42.3,2,False,Fractal Design
Cooler Master Cosmos C700P Black Edition,,ATX Full Tower,ATX,Black,,False,Tempered Glass,127.3,2,False,Cooler Master
Thermaltake View 51 ARGB Edition,,ATX Full Tower,ATX,Black,,False,Tempered Glass,91.0,2,False,Thermaltake
Fractal Design Ridge PCIe 3.0,,Mini ITX Tower,Mini ITX,Black,,False,Mesh,16.3,0,False,Fractal Design
Deepcool MATREXX 55,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,DeepCool
Antec NX200M RGB,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,30.6,2,False,Antec
eBlaztr eBlaztr,,Mini ITX Desktop,Mini ITX,Black,,False,Mesh,19.4,0,False,Desconocida
Thermaltake Core P3 TG Snow Edition,,ATX Mid Tower,ATX,White,,False,Tempered Glass,80.1,2,False,Thermaltake
Corsair Graphite Series 760T,,ATX Full Tower,ATX,White,,False,Acrylic,78.8,6,False,Corsair
Corsair Carbide Series 88R,,MicroATX Mid Tower,Micro ATX,Black,,False,Acrylic,,2,False,Corsair
Corsair Carbide Series SPEC-ALPHA,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,3,False,Corsair
NZXT H210i,,Mini ITX Tower,Mini ITX,Black,,False,Tempered Glass,27.3,1,False,NZXT
"BitFenix BitFenix Neos Window Side Panel Computer Case, White/Red BFC-NEO-100-WWWKR-RP, ATX/Micro ATX/Mini-ITX Form Factor, Compatible with ATX PSU",,ATX Mid Tower,ATX,White / Red,,False,Acrylic,37.0,3,False,BitFenix
Phanteks Enthoo Pro,,ATX Full Tower,ATX,Black,,False,Solid,68.6,6,False,Phanteks
Gigabyte AORUS C400,6580.4,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.8,2,True,Gigabyte
KOLINK Observatory MX Glass ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,30.8,2,False,KOLINK
Cooler Master MasterBox MB600L V2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,37.7,2,False,Cooler Master
be quiet! Shadow Base 800 DX,2958.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,70.9,2,True,be quiet!
Fractal Design Pop Silent,,ATX Mid Tower,ATX,White,,False,Tempered Glass,46.2,2,False,Fractal Design
SHARKOON VK2 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,40.5,2,False,SHARKOON
Chieftec BE-10B-300,,MicroATX Mini Tower,Micro ATX,Black,300.0,True,Solid,8.8,2,False,Chieftec
Fractal Design Meshify 2 Compact RGB,,ATX Mid Tower,ATX,White,,False,Tempered Glass,42.3,2,False,Fractal Design
NZXT H7 Elite (2022),,ATX Mid Tower,ATX,,,False,Tempered Glass,55.8,2,False,NZXT
Deepcool CG540,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,49.2,2,False,DeepCool
Jonsbo D31 STD Screen,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,31.3,1,False,Jonsbo
Segotep Phoenix T1,,ATX Mid Tower,ATX,White,,False,Tempered Glass,65.5,2,False,Segotep
APNX V1,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,70.4,2,False,APNX
Fractal Design Node 304,,Mini ITX Tower,Mini ITX,White,,False,Solid,19.5,6,False,Fractal Design
Antec TORQUE,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,114.0,1,False,Antec
NOX Hummer Quantum,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,47.9,2,False,NOX
Thermaltake Level 20 VT,,MicroATX Desktop,Micro ATX,Black / Silver,,False,Tempered Glass,49.4,3,False,Thermaltake
Fractal Design Arc Midi R2,,ATX Mid Tower,ATX,Black,,False,Acrylic,55.6,8,False,Fractal Design
NZXT Noctis 450,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,6,False,NZXT
NZXT H710i,3833.0,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,58.6,4,True,NZXT
Segotep Phoenix,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,52.9,2,False,Segotep
Svive Halo S650,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,Desconocida
Lian Li Lancool 170M,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,22.2,1,False,Lian Li
Aerocool P300C,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,49.8,2,False,Aerocool
KOLINK UNITY CODE X,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False,KOLINK
Mars Gaming MC-S1,,MicroATX Mini Tower,Micro ATX,Pink,,False,Acrylic,18.6,1,False,Mars Gaming
Lian Li LL01,3099.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,49.5,2,True,Lian Li
Silverstone ML04 Type-C,2817.0,HTPC,Mini ITX,Black,,False,Mesh,16.0,2,True,SilverStone
Thermaltake Versa H24,3220.0,ATX Mid Tower,ATX,Black,,False,Solid,42.6,3,True,Thermaltake
Azza Cube 802 RGB,7599.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,1,True,Azza
Silverstone SUGO 14,,Mini ITX Desktop,Mini ITX,White,,False,Solid,19.5,0,False,SilverStone
MSI MPG GUNGNIR 110M,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.6,2,False,MSI
Thermaltake Core X71,,ATX Full Tower,ATX,Black,,False,Acrylic,,3,False,Thermaltake
SSUPD Meshroom S w/PCIe 4.0 Riser,,ATX Mini Tower,ATX,Green,,False,Mesh,14.9,0,False,SSUPD
Lian Li O11D XL-A,,ATX Full Tower,ATX,Silver / Black,,False,Tempered Glass,68.9,4,False,Lian Li
DIYPC V3Plus,,Mini ITX Tower,Mini ITX,Black,,False,Solid,10.5,1,False,DIYPC
Corsair Carbide Series 600C,,ATX Full Tower,ATX,Black,,False,Acrylic,63.2,2,False,Corsair
Rosewill NAUTILUS,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,,3,False,Rosewill
