name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
Kingston FURY Renegade 32 GB,4523.6,"5,6000","1,32",7.068,Silver / White,10.667,32.0
G.Skill Zeta R5 Neo 64 GB,15899.8,"5,6400","4,16",12.422,Black,10.0,32.0
Kingston FURY Renegade Pro 16 GB,2504.79,"5,6000","1,16",7.827,Black,10.667,32.0
V-Color TRA516G72S834O 128 GB,32439.8,"5,7200","8,16",12.672,Black,9.444,34.0
V-Color TRA532G60S432O 256 GB,34359.8,"5,6000","8,32",6.711,Black,10.667,32.0
TEAMGROUP Xtreem 32 GB,,"5,7600","2,16",,White,9.474,36.0
Corsair Dominator 8 GB,,"3,1333","4,2",,Black / Green,10.503,7.0
Corsair VS1GB533D2 1 GB,,"2,533","1,1",,Green,15.009,4.0
Crucial Ballistix 1 GB,,"2,800","1,1",,Yellow,10.0,4.0
Crucial Ballistix 2 GB,,"2,800","2,1",,Yellow,10.0,4.0
Crucial CT12864AA667 1 GB,380.0,"2,667","1,1",19.0,Green,14.993,5.0
Crucial CT12864BA1339 1 GB,,"3,1333","1,1",,Green,13.503,9.0
Crucial CT2CP25672AA667 4 GB,,"2,667","2,2",,Green,14.993,5.0
Kingston ValueRAM 4 GB,,"3,1066","2,2",,Green,13.133,7.0
Kingston ValueRAM 4 GB,619.79,"3,1333","2,2",7.747,Green,13.503,9.0
Crucial CT2KIT51272AF667 8 GB,1179.8,"2,667","2,4",7.374,Green,14.993,5.0
Patriot Viper 6 GB,,"3,1333","3,2",,Black / Blue,10.503,7.0
OCZ Gold 2 GB,,"2,800","2,1",,Black / Yellow,12.5,5.0
OCZ Gold Edition 4 GB,,"3,1066","2,2",,Black / Gold,13.133,7.0
Kingston HyperX 2 GB,,"3,1333","1,2",,Blue / White,10.503,7.0
ADATA XPG Gaming 8 GB,,"3,1600","2,4",,Black,11.25,9.0
G.Skill Ripjaws 12 GB,,"3,1600","3,4",,Black / Red,11.25,9.0
Kingston HyperX 3 GB,,"3,1600","3,1",,Blue / White,11.25,9.0
Corsair XMS 6 GB,,"3,1333","3,2",,Black / Blue,12.003,8.0
Corsair Dominator GT 12 GB,,"3,1600","3,4",,Black / Blue,11.25,9.0
Corsair Dominator GT 16 GB,,"3,1333","4,4",,Black / Blue,13.503,9.0
G.Skill PI 4 GB,,"3,1600","2,2",,Black / Blue,7.5,6.0
G.Skill Ripjaws 8 GB,,"3,1600","2,4",,Black / Red,8.75,7.0
G.Skill PI 12 GB,,"3,1600","6,2",,Black / Blue,8.75,7.0
G.Skill Trident 2 GB,,"3,1600","2,1",,Black / Red,10.0,8.0
G.Skill Ripjaws 8 GB,,"3,1600","2,4",,Black / Blue,10.0,8.0
G.Skill Ripjaws 6 GB,,"3,1600","3,2",,Black / Blue,10.0,8.0
G.Skill F3-12800CL8TU-6GBPI 6 GB,,"3,1600","3,2",,Black / Blue,10.0,8.0
G.Skill F3-12800CL9D-4GBNQ 4 GB,1240.0,"3,1600","2,2",15.5,Red / Silver,11.25,9.0
G.Skill F3-12800CL9T-6GBNQ 6 GB,,"3,1600","3,2",,Red / Silver,11.25,9.0
Kingston HyperX 1 GB,,"3,1600","1,1",,Blue / Silver,11.25,9.0
Kingston HyperX Blu 4 GB,,"3,1600","2,2",,Blue / Silver,11.25,9.0
Kingston HyperX 12 GB,,"3,1600","6,2",,Blue / Silver,11.25,9.0
Patriot Gamer 6 GB,1609.4,"3,1600","3,2",13.412,Black / Green,11.25,9.0
Patriot Viper II Sector 7 Edition 12 GB,3531.6,"3,1600","3,4",14.715,Black / Blue,10.0,8.0
OCZ Gold 6 GB,,"3,1600","3,2",,Black / Gold,10.0,8.0
Mushkin Silverline 4 GB,,"3,1600","2,2",,Black / Silver,8.75,7.0
Mushkin Radioactive 4 GB,,"3,1600","2,2",,Black / Yellow,7.5,6.0
ADATA Premier 4 GB,,"3,1333","2,2",,Green,13.503,9.0
Crucial CT51264BA1339 4 GB,340.0,"3,1333","1,4",4.25,Black / Green,13.503,9.0
Kingston HyperX 4 GB,,"3,1333","2,2",,Blue / Silver,13.503,9.0
Kingston Blu 4 GB,,"3,1333","2,2",,Blue / Silver,13.503,9.0
G.Skill F3-10600CL8D-2GBHK 2 GB,,"3,1333","2,1",,Blue / Silver,12.003,8.0
G.Skill ECO 8 GB,,"3,1333","2,4",,White,10.503,7.0
G.Skill F3-10666CL8D-4GBHK 4 GB,,"3,1333","2,2",,Blue / Silver,12.003,8.0
G.Skill ECO 4 GB,,"3,1333","2,2",,Silver,12.003,8.0
G.Skill Ripjaws 12 GB,,"3,1333","3,4",,Black / Red,13.503,9.0
G.Skill Ripjaws 4 GB,,"3,1066","1,4",,Black / Red,13.133,7.0
G.Skill Ripjaws 24 GB,,"3,1333","6,4",,Black / Red,13.503,9.0
G.Skill Ripjaws 8 GB,638.8,"3,1066","2,4",3.993,Black / Red,13.133,7.0
G.Skill F3-10666CL9T-6GBNQ 6 GB,,"3,1333","3,2",,Red / Silver,13.503,9.0
G.Skill Sniper 8 GB,,"3,1333","2,4",,Black / Red,13.503,9.0
G.Skill Value 8 GB,,"3,1333","2,4",,Black,13.503,9.0
G.Skill Ripjaws X 16 GB,,"3,1333","4,4",,Black / Red,13.503,9.0
G.Skill Ripjaws X 4 GB,999.59,"3,1333","2,2",12.495,Black / Red,13.503,9.0
G.Skill Ripjaws X 16 GB,,"3,1600","4,4",,Black / Blue,8.75,7.0
OCZ Reaper Edition 12 GB,,"3,1333","3,4",,Black / Silver,13.503,9.0
Patriot Viper Xtreme 12 GB,,"3,2000","3,4",,Black / Silver,9.0,9.0
Patriot Viper II Sector 7 Edition 12 GB,,"3,1333","3,4",,Black / Blue,13.503,9.0
Patriot Gamer 2 4 GB,981.8,"3,1333","2,2",12.273,Black / Blue,13.503,9.0
Patriot Gamer 2 4 GB,1073.19,"3,1600","2,2",13.415,Black / Blue,11.25,9.0
Patriot Gamer 2 8 GB,,"3,1333","2,4",,Black / Blue,13.503,9.0
Kingston ValueRAM 2 GB,,"3,1333","2,1",,Green,13.503,9.0
Mushkin Silverline 6 GB,,"3,1333","3,2",,Silver,13.503,9.0
Kingston KVR1066D3/1GR 1 GB,,"3,1066","1,1",,Green,13.133,7.0
Kingston KVR1333D3/1GR 1 GB,,"3,1333","1,1",,Green,13.503,9.0
Mushkin Essentials 4 GB,552.4,"3,1333","2,2",6.905,Green,13.503,9.0
PNY Optima 4 GB,,"3,1333","1,4",,Orange,13.503,9.0
Kingston HyperX 12 GB,,"3,1600","3,4",,Blue / Silver,11.25,9.0
Kingston KHX1333C7AD3K2/8G 8 GB,,"3,1333","2,4",,Blue / Silver,10.503,7.0
Kingston KHX1600C9D3K2/8G 8 GB,,"3,1600","2,4",,Blue / Silver,11.25,9.0
Corsair Dominator 24 GB,,"3,1333","6,4",,Black / Blue,13.503,9.0
Corsair XMS 8 GB,,"3,1333","2,4",,Black / Blue,13.503,9.0
G.Skill Ripjaws 12 GB,,"3,1600","3,4",,Black / Blue,8.75,7.0
Kingston HyperX T1 Black 24 GB,,"3,1600","6,4",,Black,11.25,9.0
Crucial Ballistix Sport 2 GB,,"3,1333","1,2",,Black / Silver,13.503,9.0
G.Skill Sniper 8 GB,,"3,1600","2,4",,Black / Red,8.75,7.0
Corsair Vengeance 4 GB,,"3,1600","2,2",,Black / Blue,11.25,9.0
Corsair Vengeance 8 GB,,"3,1866","2,4",,Black / Blue,9.646,9.0
Kingston KHX1600C9D3P1K2/8G 8 GB,,"3,1600","2,4",,Gray / Silver,11.25,9.0
G.Skill Sniper Gaming 12 GB,,"3,1600","3,4",,Black / Red,11.25,9.0
Crucial CT12864AC53E 1 GB,,"2,533","1,1",,Green,15.009,4.0
G.Skill F3-8500CL7D-8GBSQ 8 GB,3639.8,"3,1066","2,4",22.749,Green,13.133,7.0
G.Skill F2-5300CL4D-4GBSQ 4 GB,,"2,667","2,2",,Green,11.994,4.0
Kingston ValueRAM 1 GB,815.4,"2,533","1,1",40.77,Green,15.009,4.0
Kingston KVR800D2S6/2G 2 GB,234.8,"2,800","1,2",5.87,Green,15.0,6.0
Mushkin Essentials 8 GB,,"2,667","2,4",,Green,14.993,5.0
Mushkin 991643 2 GB,338.6,"3,1066","1,2",8.465,Green,13.133,7.0
Samsung MV-2S1G4 1 GB,,"2,800","1,1",,Black,15.0,6.0
ADATA Gaming 2 GB,,"3,1600","1,2",,Black / Silver,11.25,9.0
PNY XLR8 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9.0
Mushkin Silverline 8 GB,,"3,1600","2,4",,Gray / Silver,11.25,9.0
Corsair Vengeance 4 GB,,"3,1600","2,2",,Black / Yellow,11.25,9.0
Corsair Vengeance 16 GB,5197.79,"3,1600","4,4",16.243,Black / Blue,11.25,9.0
Mushkin Silverline 4 GB,,"2,800","2,2",,Silver,12.5,5.0
Mushkin Silverline 4 GB,,"2,800","2,2",,Gray / Silver,12.5,5.0
Mushkin 991556 2 GB,399.6,"2,667","1,2",9.99,Green,14.993,5.0
G.Skill Ripjaws X 16 GB,,"3,2133","4,4",,Black / Red,10.314,11.0
Kingston KHX1600C9D3X1K2/8GX 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9.0
Corsair Vengeance 8 GB,,"3,1600","2,4",,Black / White,11.25,9.0
Wintec One 6 GB,,"3,1866","3,2",,Black / Silver,9.646,9.0
Wintec One 4 GB,,"3,1866","2,2",,Black / Silver,9.646,9.0
Crucial Ballistix Elite 2 GB,,"3,1600","1,2",,Black / Silver,10.0,8.0
ADATA XPG Gaming 16 GB,,"3,1333","2,8",,Black / Silver,13.503,9.0
Kingston Blu 4 GB,,"3,1600","1,4",,Blue / Silver,11.25,9.0
ADATA XPG Gaming 8 GB,,"3,1600","2,4",,Green,11.25,9.0
Kingston T1 8 GB,,"3,1866","2,4",,Blue,9.646,9.0
Crucial CT2KIT25664BD160B 4 GB,,"3,1600","2,2",,Green,13.75,11.0
Mushkin Essentials 8 GB,,"3,1333","2,4",,Green,13.503,9.0
Mushkin Essentials 12 GB,,"3,1333","3,4",,Green,13.503,9.0
G.Skill Sniper 8 GB,,"3,1600","2,4",,Black / White,11.25,9.0
Crucial CT3KIT51264BD160B 12 GB,,"3,1600","3,4",,Green,13.75,11.0
Crucial CT2KIT102464BF1339 16 GB,1399.6,"3,1333","2,8",4.374,Green,13.503,9.0
Crucial Ballistix Elite 8 GB,,"3,1866","2,4",,Black / Silver,9.646,9.0
Wintec Value 2 GB,,"2,800","2,1",,Green,15.0,6.0
Kingston Value 4 GB,491.2,"3,1333","1,4",6.14,Green,13.503,9.0
G.Skill Ripjaws Z 16 GB,,"3,1600","4,4",,Black / Red,11.25,9.0
GeIL EVO CORSA 16 GB,,"3,1333","2,8",,Black / Yellow,13.503,9.0
Corsair Vengeance 16 GB,,"3,1866","4,4",,Black / Red,9.646,9.0
Corsair Vengeance LP 16 GB,,"3,1600","4,4",,Black / Yellow,11.25,9.0
G.Skill Ripjaws Z 16 GB,,"3,2133","4,4",,Black / Red,10.314,11.0
Crucial CT25664BF1339 2 GB,299.8,"3,1333","1,2",7.495,Green,13.503,9.0
Corsair Vengeance 8 GB,,"3,1866","2,4",,Black / Red,9.646,9.0
Mushkin Essentials 4 GB,450.4,"3,1600","1,4",5.63,Green,13.75,11.0
G.Skill Ripjaws Z 16 GB,,"3,2400","4,4",,Black / Blue,7.5,9.0
Corsair Dominator GT 16 GB,,"3,2133","4,4",,Black / Red,8.439,9.0
Crucial Ballistix Sport 4 GB,,"3,1600","2,2",,Black / Silver,11.25,9.0
Mushkin Essentials 24 GB,,"3,1333","3,8",,Green,13.503,9.0
Mushkin Silverline 24 GB,,"3,1333","3,8",,Gray / Silver,13.503,9.0
AMD Performance Edition 8 GB,,"3,1333","2,4",,Black / Red,12.003,8.0
Crucial Ballistix Smart Tracer 12 GB,,"3,1600","3,4",,Black / Silver,10.0,8.0
Crucial Ballistix 8 GB,,"3,1866","2,4",,Orange / White,9.646,9.0
Kingston KHX2133C11D3K4/16GX 16 GB,,"3,2133","4,4",,Blue / Silver,10.314,11.0
GeIL EVO CORSA 8 GB,,"3,1600","1,8",,Black / Yellow,12.5,10.0
GeIL EVO CORSA 64 GB,,"3,1333","8,8",,Black / Yellow,13.503,9.0
G.Skill Ares 16 GB,,"3,1333","2,8",,Black / Orange,13.503,9.0
G.Skill Ares 32 GB,,"3,1333","4,8",,Black / Orange,13.503,9.0
G.Skill Ares 8 GB,1038.8,"3,2133","2,4",6.492,Black / Blue,8.439,9.0
G.Skill Ares 8 GB,1199.8,"3,1866","2,4",7.499,Black / Blue,9.646,9.0
"Patriot Gamer 2 Series, Division 4 Editi 16 GB",,"3,1866","4,4",,Black / Blue,9.646,9.0
Crucial Ballistix Tactical Tracer 8 GB,,"3,1600","2,4",,Black / Silver,10.0,8.0
G.Skill Ares 32 GB,,"3,1866","4,8",,Black / Blue,10.718,10.0
G.Skill Ares 32 GB,4080.0,"3,1600","4,8",6.375,Black / Orange,12.5,10.0
Kingston HyperX 16 GB,,"3,1866","4,4",,Blue / Silver,9.646,9.0
Crucial Ballistix Tactical Tracer 8 GB,,"3,1866","2,4",,Black / Silver,9.646,9.0
G.Skill Ripjaws Z 8 GB,1090.4,"3,2400","2,4",6.815,Black / Blue,8.333,10.0
G.Skill Trident X 8 GB,,"3,2666","2,4",,Black / Red,8.252,11.0
Corsair XMS 32 GB,,"3,1333","4,8",,Black / Blue,13.503,9.0
Corsair Vengeance 32 GB,,"3,1600","4,8",,Black / Silver,11.25,9.0
ADATA Premier 16 GB,,"3,1333","2,8",,Green,13.503,9.0
Corsair Vengeance LP 8 GB,,"3,1600","1,8",,Black / Yellow,12.5,10.0
Crucial Ballistix Elite 12 GB,,"3,1600","3,4",,Black / Silver,10.0,8.0
Kingston KVR16S11/8 8 GB,654.0,"3,1600","1,8",4.088,Green,13.75,11.0
Corsair Dominator Platinum 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9.0
G.Skill Trident X 32 GB,,"3,2600","4,8",,,8.462,11.0
Corsair Vengeance 16 GB,,"3,2133","2,8",,Black / Silver,9.376,10.0
Corsair Vengeance LP 8 GB,,"3,2133","2,4",,Black / Blue,8.439,9.0
Kingston KVR13S9S8/4 4 GB,393.2,"3,1333","1,4",4.915,Green,13.503,9.0
Crucial Ballistix Sport 16 GB,,"3,1333","2,8",,Black / Silver,13.503,9.0
Corsair Vengeance LP 16 GB,,"3,1866","4,4",,Black / Yellow,9.646,9.0
Mushkin Blackline 32 GB,,"3,1866","4,8",,Black,11.79,11.0
Mushkin Blackline 32 GB,,"3,1866","4,8",,Black,11.79,11.0
Mushkin Blackline 16 GB,,"3,1600","2,8",,Black,11.25,9.0
Corsair Vengeance 64 GB,,"3,1600","8,8",,Black / Silver,11.25,9.0
G.Skill Ripjaws X 32 GB,,"3,1866","4,8",,Black / Blue,9.646,9.0
G.Skill Trident X 32 GB,,"3,2133","4,8",,Black / Red,8.439,9.0
G.Skill Ripjaws Z 16 GB,,"3,2133","2,8",,Black / Red,10.314,11.0
Kingston XMP Blu Red 8 GB,,"3,1600","2,4",,Red / Silver,11.25,9.0
Corsair Dominator Platinum 16 GB,,"3,2133","4,4",,Black / Silver,8.439,9.0
Kingston Blu Red 4 GB,939.59,"3,1600","1,4",11.745,Red / Silver,11.25,9.0
Corsair Vengeance 16 GB,,"3,2400","4,4",,Black / Silver,7.5,9.0
Kingston KVR13S9K2/16 16 GB,,"3,1333","2,8",,Green,13.503,9.0
Mushkin Silverline 8 GB,597.6,"3,1600","1,8",3.735,Gray / Silver,13.75,11.0
Patriot Viper 3 16 GB,,"3,1866","2,8",,Black / Red,10.718,10.0
Kingston KVR16S11K2/16 16 GB,1679.6,"3,1600","2,8",5.249,Green,13.75,11.0
Pareema MD316C81611S2 8 GB,,"3,1600","2,4",,Green,13.75,11.0
Corsair Vengeance LP 16 GB,,"3,1866","4,4",,Black / Blue,9.646,9.0
ADATA XPG Gaming 16 GB,,"3,1600","2,8",,Black / Silver,11.25,9.0
Corsair Dominator 16 GB,,"3,1600","2,8",,Black / Blue,11.25,9.0
Mushkin Silverline 8 GB,,"2,667","2,4",,Gray / Silver,14.993,5.0
G.Skill Trident X 32 GB,,"3,1866","4,8",,Black / Red,8.574,8.0
Kingston Blu 16 GB,,"3,1333","2,8",,Blue / Silver,13.503,9.0
Mushkin Blackline 16 GB,,"3,2400","4,4",,Black,9.167,11.0
Kingston KVR16N11H/4 4 GB,439.79,"3,1600","1,4",5.497,Green,13.75,11.0
Kingston Black 16 GB,,"3,1600","2,8",,Black / Silver,12.5,10.0
Kingston Black 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9.0
Crucial Ballistix Tactical 8 GB,,"3,1600","2,4",,Black / Yellow,10.0,8.0
G.Skill NS 8 GB,817.6,"3,1333","2,4",5.11,Black,13.503,9.0
G.Skill NS 8 GB,,"3,1600","2,4",,Black,13.75,11.0
Kingston HyperX Beast 8 GB,,"3,1866","2,4",,Black,9.646,9.0
Kingston KHX16C9K8/64X 64 GB,,"3,1600","8,8",,Blue / Silver,11.25,9.0
Kingston HyperX Beast 16 GB,,"3,1600","4,4",,Black,11.25,9.0
Kingston HyperX Beast 32 GB,,"3,1600","4,8",,Black,11.25,9.0
Kingston HyperX Beast 32 GB,,"3,1866","4,8",,Black,10.718,10.0
Kingston Black 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9.0
Kingston Black 8 GB,,"3,1333","2,4",,,13.503,9.0
Kingston HyperX 16 GB,,"3,1600","2,8",,Green / Silver,11.25,9.0
GeIL EVO Leggara 16 GB,,"3,2400","2,8",,Black / Green,9.167,11.0
Crucial Ballistix Sport 8 GB,1397.8,"3,1333","1,8",8.736,Black / Silver,13.503,9.0
Corsair Dominator Platinum 32 GB,,"3,1600","4,8",,Black / Silver,11.25,9.0
AMD Performance Edition 8 GB,,"3,1866","2,4",,Black / Red,10.718,10.0
Kingston HyperX 16 GB,,"3,1600","2,8",,Gray / Silver,12.5,10.0
Kingston XMP 10th Anniversary 32 GB,,"3,1600","4,8",,Gray / Silver,11.25,9.0
Kingston HyperX 10th Anniversary 4 GB,,"3,1600","1,4",,Gray / Silver,11.25,9.0
Kingston HyperX T1 8 GB,,"3,2000","2,4",,Blue,9.0,9.0
Patriot Signature 8 GB,,"3,1333","2,4",,Green,13.503,9.0
GeIL EVO Leggara 32 GB,,"3,1600","4,8",,Black / Green,11.25,9.0
Kingston HyperX Predator 16 GB,,"3,1866","2,8",,Black,10.718,10.0
Mushkin Stealth 16 GB,,"3,1600","2,8",,Black / Gold,11.25,9.0
Corsair Vengeance Pro 32 GB,,"3,2133","4,8",,Black / Silver,10.314,11.0
Corsair Vengeance Pro 8 GB,,"3,2133","2,4",,Black / Silver,10.314,11.0
Kingston KVR16LS11/4 4 GB,419.6,"3,1600","1,4",5.245,Green,13.75,11.0
Crucial Ballistix Sport XT 16 GB,,"3,1600","2,8",,Blue / Silver,11.25,9.0
Crucial Ballistix Sport XT 8 GB,,"3,1600","1,8",,Blue / Silver,11.25,9.0
Avexir Core 16 GB,,"3,1600","4,4",,Black / Blue,11.25,9.0
Corsair Vengeance Pro 16 GB,,"3,1600","2,8",,Black / Blue,11.25,9.0
G.Skill Trident X 16 GB,,"3,2800","2,8",,Black / Red,8.571,12.0
Mushkin Blackline 16 GB,,"3,2133","2,8",,Black,9.376,10.0
Mushkin Redline 16 GB,,"3,2400","2,8",,,8.333,10.0
G.Skill Trident X 32 GB,,"3,2800","4,8",,,8.571,12.0
ADATA XPG V2 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9.0
ADATA XPG V2 16 GB,,"3,2800","2,8",,Black / Yellow,7.857,11.0
ADATA XPG V2 16 GB,,"3,2800","2,8",,Black / Silver,7.857,11.0
Kingston KTH-X3CL/4G 4 GB,799.8,"3,1600","1,4",9.998,,13.75,11.0
Avexir Core 24 GB,,"3,1600","3,8",,Black / Blue,12.5,10.0
ADATA XPG V2 16 GB,,"3,1600","2,8",,Black / Yellow,11.25,9.0
TEAMGROUP TEDD2048M800HC5 2 GB,,"2,800","1,2",,,12.5,5.0
TEAMGROUP Vulcan 8 GB,,"3,1600","2,4",,Red / Amber,11.25,9.0
TEAMGROUP Vulcan 8 GB,,"3,1600","2,4",,Orange,11.25,9.0
TEAMGROUP Xtreem LV 16 GB,,"3,2133","2,8",,,10.314,11.0
TEAMGROUP Xtreem LV 16 GB,,"3,2400","2,8",,,8.333,10.0
TEAMGROUP Xtreem 16 GB,,"3,2666","2,8",,,8.252,11.0
TEAMGROUP Xtreem Dark 4 GB,,"3,1600","2,2",,,11.25,9.0
G.Skill Trident X 16 GB,,"3,2933","4,4",,,8.183,12.0
GeIL GeIL EVO VELOCE 8GB (2 x 4GB) 8 GB,,"3,1866","2,4",,Red / Silver,9.646,9.0
Patriot PV316G240C0KRD 16 GB,2681.6,"3,2400","2,8",8.38,Black / Red,8.333,10.0
Patriot Patriot Viper 3 8GB 8 GB,,"3,1600","1,8",,,12.5,10.0
ADATA XPG V1.0 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9.0
ADATA XPG V1.0 8 GB,,"3,1600","1,8",,,13.75,11.0
ADATA XPG V1.0 8 GB,,"3,1600","1,8",,Black / Silver,11.25,9.0
Crucial CT2K8G3ERSLQ81067 16 GB,,"3,1333","2,8",,Black / Silver,10.503,7.0
G.Skill Sniper 8 GB,,"3,1600","1,8",,Black / Red,11.25,9.0
G.Skill Ripjaws Z 32 GB,,"3,1866","4,8",,Black / Blue,10.718,10.0
TEAMGROUP Elite 4GB 4 GB,,"3,1333","1,4",,,13.503,9.0
G.Skill Aegis 16 GB,,"3,1333","2,8",,,13.503,9.0
G.Skill Aegis 16 GB,,"3,1600","2,8",,,13.75,11.0
G.Skill Aegis 8 GB,,"3,1600","2,4",,,13.75,11.0
Crucial Ballistix 8 GB,,"3,1866","1,8",,,9.646,9.0
Corsair Vengeance Pro 64 GB,,"3,2133","8,8",,Black / Silver,10.314,11.0
Corsair Dominator Platinum 8 GB,,"3,2400","2,4",,Black / Silver,7.5,9.0
Corsair Vengeance Pro 8 GB,,"3,2400","2,4",,Black / Silver,9.167,11.0
G.Skill Ripjaws 8 GB,,"3,2133","2,4",,Black / Red,10.314,11.0
GeIL EVO POTENZA 8 GB,,"3,2133","2,4",,Black / Red,10.314,11.0
Corsair Vengeance Pro 32 GB,,"3,2400","4,8",,Black / Red,9.167,11.0
GeIL DRAGON 8 GB,,"3,1600","1,8",,Black / Gold,13.75,11.0
Crucial CT2G3S1067M 2 GB,399.6,"3,1066","1,2",9.99,Black / Green,13.133,7.0
G.Skill FA-10666CL9S-4GBSQ 4 GB,,"3,1333","1,4",,Black / Green,13.503,9.0
G.Skill FA-1333C9Q-16GSQ 16 GB,,"3,1333","4,4",,Black / Green,13.503,9.0
IBM 00D4955 4 GB,3399.8,"3,1600","1,4",42.498,Black / Green,13.75,11.0
IBM 00D4964 16 GB,,"3,1333","1,16",,Black / Green,13.503,9.0
Mushkin 976504A 2 GB,,"2,667","2,1",,Black / Green,14.993,5.0
Corsair Vengeance Pro 32 GB,,"3,2666","4,8",,Black / Red,8.252,11.0
Corsair Vengeance Pro 8 GB,,"3,3000","2,4",,Black / Red,8.0,12.0
GeIL Green 4 GB,,"3,1333","1,4",,Black / Green,13.503,9.0
GeIL EVO POTENZA 16 GB,,"3,1600","2,8",,Black / Red,11.25,9.0
Corsair Dominator Platinum 16 GB,,"3,2666","2,8",,Black / Silver,8.252,11.0
Corsair Dominator Platinum 16 GB,,"3,2933","4,4",,Black / Silver,8.183,12.0
VisionTek 900667 8 GB,,"3,1600","1,8",,Black / Silver,13.75,11.0
Patriot Signature Apple Line 8 GB,1017.6,"3,1600","2,4",6.36,Black / Green,13.75,11.0
GeIL EVO VELOCE 8 GB,,"3,1333","1,8",,Red / Silver,13.503,9.0
Mushkin Essentials 16 GB,,"3,1866","4,4",,Black / Green,13.934,13.0
Patriot Signature 2 GB,,"3,1333","1,2",,Black / Green,13.503,9.0
Patriot Viper 3 Low Profile Black 8 GB,1548.0,"3,1866","2,4",9.675,Black / Silver,9.646,9.0
Corsair Dominator Platinum 32 GB,,"3,2666","4,8",,Black / Silver,9.002,12.0
Kingston ValueRAM 48 GB,7992.0,"3,1600","3,16",8.325,Black / Green,13.75,11.0
Mushkin 977136A 16 GB,,"3,1866","2,8",,Black / Green,13.934,13.0
ADATA XPG V2 8 GB,,"3,1866","2,4",,Yellow,10.718,10.0
ADATA XPG V2 16 GB,,"3,1866","2,8",,Black / Silver,10.718,10.0
Kingston KHX18C10K2/16 16 GB,,"3,1866","2,8",,Blue / Silver,10.718,10.0
Patriot Viper 3 Low Profile Blue 32 GB,,"3,2133","4,8",,Black / Blue,10.314,11.0
ADATA XPG V1.0 8 GB,,"3,1600","2,4",,Red / Silver,11.25,9.0
ADATA Premier 8 GB,,"3,1333","2,4",,Black / Green,13.503,9.0
Kingston KHX18C10/4 4 GB,,"3,1866","1,4",,Blue / Silver,10.718,10.0
Corsair Dominator Platinum 16 GB,,"3,2400","2,8",,Black / Silver,9.167,11.0
Patriot PXD38G1600C10K 8 GB,,"3,1600","2,4",,Black / Silver,12.5,10.0
Kingston HyperX Fury 4 GB,,"3,1333","1,4",,Blue / Silver,13.503,9.0
Kingston HyperX Fury 4 GB,,"3,1333","1,4",,Black / Silver,13.503,9.0
Kingston HyperX Fury 4 GB,,"3,1333","1,4",,White / Silver,13.503,9.0
Kingston HyperX Fury 16 GB,,"3,1333","2,8",,White / Silver,13.503,9.0
Kingston HyperX Fury 4 GB,,"3,1600","1,4",,Black / Silver,12.5,10.0
Kingston HyperX Fury 8 GB,,"3,1866","1,8",,Blue / Silver,10.718,10.0
Kingston HyperX Fury 8 GB,,"3,1866","1,8",,Red / Silver,10.718,10.0
Corsair Vengeance Pro 16 GB,,"3,2133","2,8",,Black / Red,8.439,9.0
Crucial Ballistix Sport 16 GB,,"3,1600","4,4",,Black / Silver,11.25,9.0
AMD Radeon R3 Value 16 GB,,"3,1333","2,8",,Black / Red,13.503,9.0
AMD Radeon R5 Entertainment 4 GB,,"3,1600","1,4",,Black / Red,13.75,11.0
AMD Radeon R5 Entertainment 16 GB,,"3,1600","2,8",,Black / Red,13.75,11.0
Mushkin Redline 8 GB,,"3,1866","2,4",,Red / Silver,8.574,8.0
Mushkin Redline 16 GB,,"3,1600","2,8",,Red / Silver,8.75,7.0
Mushkin Redline 16 GB,,"3,1866","2,8",,Red / Silver,8.574,8.0
PNY MD16384KD3-1866-X9 16 GB,,"3,1866","2,8",,Black / Silver,9.646,9.0
PNY MD4096SD3-1600-X9 4 GB,,"3,1600","1,4",,Black / Silver,11.25,9.0
PNY MD8192SD3-1866-X9 8 GB,,"3,1866","1,8",,Black / Silver,9.646,9.0
V7 V73T4GNZBII 4 GB,,"3,1333","1,4",,Black / Green,13.503,9.0
G.Skill Ripjaws 32 GB,,"3,1333","4,8",,Black / Red,13.503,9.0
Kingston KHX18C10K4/16 16 GB,,"3,1866","4,4",,Blue / Silver,10.718,10.0
Corsair Dominator Platinum 16 GB,,"4,2666","4,4",,Black / Silver,11.253,15.0
Corsair Vengeance LPX 16 GB,,"4,2666","4,4",,Black / Yellow,11.253,15.0
Crucial CT4K4G4DFS8213 16 GB,,"4,2133","4,4",,Black / Green,14.065,15.0
G.Skill Ripjaws 16 GB,,"4,2133","4,4",,Black / Red,14.065,15.0
G.Skill Ripjaws 32 GB,,"4,2133","4,8",,Red,14.065,15.0
G.Skill Ripjaws 32 GB,,"4,2400","4,8",,Black / Red,12.5,15.0
G.Skill Value 32 GB,,"4,2133","4,8",,Black,14.065,15.0
G.Skill Ripjaws 16 GB,,"4,2400","4,4",,Blue,12.5,15.0
